run_id,return_value
1,0.27284406299011177
2,11.490256738801722
3,7.823641939696727
4,7.120202283409816
5,10.174434233152107
6,0.4606979898695195
7,0.23649566588229934
8,3.9280397059263352
9,11.32052245221544
10,0.0
11,7.249036521246704
12,16.267166243937623
13,0.0
14,0.0
15,4.86959150389069
16,2.6352009446574205
17,4.401266686517654
18,3.193072338059471
19,3.4001814622179203
20,2.7611675208674837
21,0.26204505914936216
22,4.181203352191771
23,3.7735360253530725
24,0.0
25,4.43886374747071
26,0.3564793225056022
27,2.5034408974245492
28,6.634204312890622
29,19.651121684807094
30,2.5034408974245492
31,0.0
32,3.9710721720051843
33,19.140559369908257
34,23.041743612318445
35,11.887398311827887
36,11.955487259063982
37,3.2353354497370903
38,10.16933568762943
39,10.24221620774361
40,21.27654991355451
41,15.443421452398137
42,11.840956145123211
43,11.739431822149301
44,0.0
45,17.117267553987702
46,4.701966440338851
47,4.63291230159753
48,0.0
49,19.078335215900214
50,1.7095006116568077
51,14.79447663708055
52,16.418647776284836
53,4.67011068407177
54,4.477780967671472
55,19.721537737008244
56,7.937191058519432
57,18.391750353838304
58,13.74152893973324
59,0.0
60,24.539531622766845
61,22.334959662532647
62,0.5656162735025293
63,0.0
64,3.360839700385186
65,0.0
66,0.5104686868360326
67,0.0
68,19.045643551893377
69,13.209944717210586
70,8.461896653982935
71,6.195954320074759
72,6.196641876045611
73,14.628707949940813
74,5.43132905648043
75,5.133420832795048
76,10.395088498583942
77,19.593356983860172
78,7.419973044991319
79,8.466520180341302
80,10.886607507956912
81,7.586819615072919
82,14.48481040508366
83,2.056349326561391
84,5.019791068172618
85,14.780012995480515
86,0.0
87,0.09393946474176001
88,4.980263525879812
89,12.472648001576697
90,3.972143184582182
91,11.238449180604725
92,7.722252770107416
93,8.255366976187204
94,11.532122258441769
95,4.63291230159753
96,15.542360726439146
97,7.255018643708617
98,2.224852763318256
99,0.0
100,3.4903966298105864
